"MULTILINESTRING ((-73.90207336374621 40.86699910569704, -73.90106540807363 40.868283903886464))",4
"MULTILINESTRING ((-73.92970731559221 40.848122612216855, -73.92898242721621 40.84925612198941, -73.92886675421994 40.84939231334599, -73.92873382244402 40.849520488644174, -73.92858519996862 40.849638802183954, -73.92842288041122 40.8497456802538, -73.92824918913065 40.84983985357707, -73.92747680551746 40.850694369794674))",2
"MULTILINESTRING ((-74.02867799741152 40.62929432896287, -74.02897576006832 40.628564077168186))",1
"MULTILINESTRING ((-73.82726351005614 40.81293431383383, -73.82841397205704 40.81487514770869))",1
"MULTILINESTRING ((-74.08048022660637 40.61729544509893, -74.08082050147716 40.61704237624439, -74.08163128969736 40.6155286213514, -74.08233514125182 40.61420681040422, -74.08266435670407 40.61358771018198))",6
"MULTILINESTRING ((-73.89179952161739 40.67118041269007, -73.89148048118926 40.66992633244898))",19
"MULTILINESTRING ((-74.16643125486866 40.60850231347399, -74.16770732617339 40.6087065612181))",1
"MULTILINESTRING ((-74.13406139614348 40.56960755335871, -74.13632939558993 40.56934403763722))",2
"MULTILINESTRING ((-74.14645205129716 40.561633482239415, -74.14574833737366 40.56207346484997))",6
"MULTILINESTRING ((-74.16167715647428 40.59267887359629, -74.16250225688283 40.59310497255076))",4
"MULTILINESTRING ((-73.89689338122628 40.82099874300201, -73.89588135872874 40.82099257470512))",12
"MULTILINESTRING ((-73.94023039821579 40.653206996371765, -73.93925929628766 40.653266786564544))",4
"MULTILINESTRING ((-74.00288415723331 40.67691591036684, -74.00319364312409 40.67627105260824))",5
"MULTILINESTRING ((-74.00769606599056 40.742830257298145, -74.00723319074844 40.7434694276505))",6
"MULTILINESTRING ((-74.01100637113969 40.67222797892078, -74.01173329185504 40.672694482268035, -74.01244115448247 40.67314874347857))",5
"MULTILINESTRING ((-73.9981193428652 40.66324911542263, -73.99637134495921 40.66219762188576))",12
"MULTILINESTRING ((-73.93547044856518 40.825067877759544, -73.935708062912 40.825171676801176))",1
"MULTILINESTRING ((-73.94818299620447 40.71704775940422, -73.94653308522385 40.717198038184556))",6
"MULTILINESTRING ((-73.91810950387983 40.830005042796095, -73.91728450197452 40.82965514299294))",3
"MULTILINESTRING ((-74.0093715658533 40.70861378035688, -74.00910967667092 40.70884940790914, -74.00889270170745 40.709044623203745))",1
"MULTILINESTRING ((-73.93623449919535 40.58590722176263, -73.93616883629694 40.585586490957574))",2
"MULTILINESTRING ((-74.01449176552387 40.6549237260355, -74.01226605370424 40.65357364134286))",3
"MULTILINESTRING ((-73.91327900514617 40.83118829219048, -73.91239510622684 40.830936304868864))",3
"MULTILINESTRING ((-73.91139305831638 40.837862746657585, -73.91072457267157 40.838997744447205))",1
"MULTILINESTRING ((-74.10893153415324 40.63472039226638, -74.10975950289284 40.634731563931155))",3
"MULTILINESTRING ((-73.95241798983159 40.73540931022572, -73.95003324312923 40.73564034714042))",18
"MULTILINESTRING ((-73.89550137912197 40.66077160374996, -73.89409845021302 40.6588779197904))",1
"MULTILINESTRING ((-73.90629751097566 40.80745822405225, -73.90620909606983 40.80761304686306, -73.90496023278433 40.80853158653352))",2
"MULTILINESTRING ((-73.91022198726581 40.80776810188634, -73.90976457747836 40.808603893925465))",4
"MULTILINESTRING ((-73.9259268825291 40.62828766023664, -73.9258258989406 40.62739273025389))",2
"MULTILINESTRING ((-73.98402397206463 40.65659116961078, -73.98179568718433 40.655246096655596))",1
"MULTILINESTRING ((-73.9913094200525 40.716023046401844, -73.99179625880501 40.71617003604064))",10
"MULTILINESTRING ((-73.94276143994652 40.7207910518363, -73.94189530152285 40.72128180090407))",7
"MULTILINESTRING ((-73.88288427155386 40.68050725496261, -73.88199931616764 40.68078904074677))",11
"MULTILINESTRING ((-73.92578582992407 40.68157062698859, -73.92569859774912 40.681178672992324, -73.92568056427044 40.68109764327588, -73.92562489984543 40.680847527149275))",2
"MULTILINESTRING ((-73.77280827018345 40.59407391552819, -73.77293963495481 40.595248433660636, -73.77281421300856 40.595802168198766))",1
"MULTILINESTRING ((-73.94589866798583 40.68750656943126, -73.94557307670142 40.687544059838345))",6
"MULTILINESTRING ((-73.88378540902846 40.68022098545213, -73.88288427155386 40.68050725496261))",4
"MULTILINESTRING ((-73.87912598023375 40.68167502836026, -73.8778665982589 40.68203867722585))",12
"MULTILINESTRING ((-74.00279577156182 40.57463671567437, -74.00254829105582 40.573327043621404))",1
"MULTILINESTRING ((-74.08324048750067 40.64184665932072, -74.08414728235253 40.64171926271961, -74.08536024606363 40.64155667343239))",2
"MULTILINESTRING ((-73.94665626973149 40.772350828814616, -73.94619473691901 40.77298506339947))",1
"MULTILINESTRING ((-73.96878493227453 40.68786734892534, -73.96778749910841 40.68798369061219))",6
"MULTILINESTRING ((-73.85817792154081 40.80600041967295, -73.85809243348274 40.80602602317822, -73.85648031295659 40.80587790369034))",1
"MULTILINESTRING ((-74.16766935542418 40.52903489097049, -74.16644639947354 40.527241257944056))",1
"MULTILINESTRING ((-73.84201454936687 40.87987225903656, -73.84127784685245 40.88031754811515))",1
"MULTILINESTRING ((-73.98953785950759 40.77286366920655, -73.98997443529937 40.77304133434392))",1
"MULTILINESTRING ((-73.94606603720706 40.81962880407813, -73.94561280697297 40.820255543792186))",1
"MULTILINESTRING ((-73.9717304278598 40.79046623667949, -73.97254399927456 40.79080928987913, -73.97268972235055 40.790870735009776))",3
"MULTILINESTRING ((-74.20061899363284 40.55228816163223, -74.20025181002583 40.55236179041476))",1
"MULTILINESTRING ((-73.92865990076356 40.851184308707175, -73.92815116066619 40.851863323881844))",2
"MULTILINESTRING ((-73.95192166811256 40.787164892664286, -73.95043455323835 40.786540116532095))",4
"MULTILINESTRING ((-73.91564905284083 40.85165688715324, -73.91390794837551 40.853427462323204, -73.91384894886389 40.85381088357655))",1
"MULTILINESTRING ((-73.96078301110701 40.77237298174334, -73.96031982478641 40.773007083486085))",3
"MULTILINESTRING ((-73.91189773974014 40.65891850488889, -73.91094270221893 40.659060591378186))",1
"MULTILINESTRING ((-73.94381264350528 40.583569005692475, -73.94353609953889 40.583569140178376))",3
"MULTILINESTRING ((-74.00812858558628 40.62997380963723, -74.00592637634283 40.62864409272687))",1
"MULTILINESTRING ((-73.87097655447171 40.89926434802236, -73.86757303494537 40.899631160555366))",2
"MULTILINESTRING ((-73.88927048572353 40.80590009924974, -73.88921546413577 40.805996413696285, -73.88914604906199 40.80611792357629))",1
"MULTILINESTRING ((-73.91986615726141 40.68225418178032, -73.91972011333846 40.68151903514006))",1
"MULTILINESTRING ((-73.8777702920403 40.665907887153104, -73.87686049108758 40.66468077335532))",1
"MULTILINESTRING ((-74.13100487821858 40.57281886039689, -74.13245564710036 40.572658299331614))",3
"MULTILINESTRING ((-73.89081892124348 40.87006270922935, -73.8903138237065 40.87035452883772, -73.88979102212387 40.87066098054065))",2198
"MULTILINESTRING ((-74.0759827088007 40.62550954313842, -74.07741291296632 40.62528823172376))",46
"MULTILINESTRING ((-73.88399317060046 40.661241080250925, -73.88357871028258 40.66142163652344, -73.88340703322288 40.661496425471825, -73.88320241254581 40.66158556535825))",1133
"MULTILINESTRING ((-73.93984782901886 40.80369601431394, -73.93938744324073 40.80432274534263))",181
"MULTILINESTRING ((-73.97042991648868 40.69611696026437, -73.96939450111492 40.69608038942063))",71
"MULTILINESTRING ((-73.95507405526713 40.70431142353233, -73.9531631409945 40.70554429095403))",92
"MULTILINESTRING ((-73.8670525835034 40.88225521575125, -73.8660523132928 40.8842870441519))",48
"MULTILINESTRING ((-74.0797249224354 40.628950687893365, -74.0807582201057 40.62949404285442))",8
"MULTILINESTRING ((-73.86008035589094 40.88851144666857, -73.85960694550229 40.88836120170138, -73.85719295908902 40.88759504172233))",31
"MULTILINESTRING ((-73.86038519920734 40.6712517109905, -73.85947416458082 40.67138053153477))",24
"MULTILINESTRING ((-74.09217923444334 40.59535391049752, -74.09297498267335 40.59446732583973))",78
"MULTILINESTRING ((-73.99242347235783 40.69427608863281, -73.99274366054783 40.693604803634905))",52
"MULTILINESTRING ((-74.00800425959899 40.70797679053121, -74.00745861058397 40.70721929871762))",38
"MULTILINESTRING ((-73.99730315241584 40.71932384684218, -73.99647816612949 40.71904822334217))",41
"MULTILINESTRING ((-73.9913094200525 40.716023046401844, -73.9907029010052 40.717200604920336))",108
"MULTILINESTRING ((-73.96350835708598 40.68697684552621, -73.96307204675318 40.684779804430526))",19
"MULTILINESTRING ((-73.99041717318774 40.58912888425083, -73.98989447593611 40.58849059816836))",7
"MULTILINESTRING ((-73.89344696833628 40.63129495463498, -73.89270581271343 40.63177646682904))",85
"MULTILINESTRING ((-74.07781982477289 40.59920487417028, -74.07940340551744 40.59928624311962))",2
"MULTILINESTRING ((-74.08751608223236 40.619064708671154, -74.08761197945299 40.61849416486319))",1
"MULTILINESTRING ((-73.98258286166933 40.77730283722237, -73.98544810579696 40.778475661464945))",29
"MULTILINESTRING ((-73.75117812386664 40.59388557122034, -73.75124497728979 40.595029987576886))",24
"MULTILINESTRING ((-73.88113687745754 40.812927051422506, -73.8817435714085 40.8152214328318))",68
"MULTILINESTRING ((-73.89996186221776 40.646665564471114, -73.89904782715949 40.645803286125755))",18
"MULTILINESTRING ((-73.90278727598341 40.6200402108677, -73.90097410167789 40.61840356931046))",46
"MULTILINESTRING ((-74.01640635137058 40.63306292322013, -74.01641801558006 40.63300602701011, -74.01649175180819 40.63281917653218, -74.01668903337765 40.63230494271675))",366
"MULTILINESTRING ((-73.91764388517063 40.83457540662277, -73.91720735744661 40.835021513933015, -73.91667316872477 40.83556740537284))",63
"MULTILINESTRING ((-73.89307121088355 40.87139526362474, -73.89241936355893 40.871706226803205))",24
"MULTILINESTRING ((-73.96468540739478 40.79166402679884, -73.96691521740321 40.79260035893829, -73.96752994817949 40.79285856805388))",201
"MULTILINESTRING ((-73.89027555570866 40.86110907284803, -73.88888651646926 40.86038039051153))",13
"MULTILINESTRING ((-74.01101198470016 40.708594022055436, -74.01084638164455 40.70879754445037))",34
"MULTILINESTRING ((-74.00778071865611 40.72456452647286, -74.00766958606101 40.725192279059485))",11
"MULTILINESTRING ((-73.81911357451582 40.60971145278923, -73.81912395714988 40.60958198302633))",5
"MULTILINESTRING ((-74.15927702512622 40.580055367151495, -74.15937547529661 40.579843494483995, -74.158629174166 40.579254196779445))",19
"MULTILINESTRING ((-74.00410651594464 40.63406012089073, -74.00482141910635 40.633580035209526))",266
"MULTILINESTRING ((-73.94153619785126 40.8268202531746, -73.94196781209524 40.827002395365604))",5
"MULTILINESTRING ((-73.94808516529754 40.795536417729416, -73.94788590438489 40.79582723460617, -73.94781651173265 40.79592213894535, -73.94764528211479 40.796156318503215))",1
"MULTILINESTRING ((-73.98428230146754 40.76479181459919, -73.98712184102882 40.76598915256923))",50
"MULTILINESTRING ((-74.00892561374853 40.73115506861947, -74.00878392796439 40.73187289270951))",25
"MULTILINESTRING ((-73.97547709183787 40.67286903080311, -73.97466574895526 40.67255362076094))",44
"MULTILINESTRING ((-74.01790570069531 40.64422180978298, -74.01612281736705 40.64314025389006))",27
"MULTILINESTRING ((-73.98674250662766 40.71153658331656, -73.98662051029876 40.71046459188021))",25
"MULTILINESTRING ((-73.92211126289331 40.65701253648733, -73.92140364907391 40.65748179226858))",50
"MULTILINESTRING ((-73.94942155779921 40.781058936459246, -73.9470492191547 40.78006434616502))",57
"MULTILINESTRING ((-73.98206106217964 40.61323841891895, -73.98215550188128 40.61314961548177))",11
"MULTILINESTRING ((-73.92063026028067 40.813111286552555, -73.92011935314727 40.81289384215231))",17
"MULTILINESTRING ((-73.92499602529112 40.69485458338773, -73.92302466782267 40.69687100699405))",76
"MULTILINESTRING ((-73.88882148483582 40.87160446534369, -73.88847570215601 40.87181463011727, -73.88807674934196 40.872150909335794))",17
"MULTILINESTRING ((-73.89208792019896 40.682683236761704, -73.89197474613592 40.682743067636416))",106
"MULTILINESTRING ((-73.8968841837516 40.67978214976033, -73.89674924132427 40.67979107005596, -73.89661300963861 40.67981541465803, -73.89648004057668 40.679855647185946, -73.89635508014591 40.67991122226744, -73.89624252973876 40.67998048788524, -73.89614598876373 40.68006089788659, -73.89606781789745 40.680149258013806, -73.89600903872221 40.68024215551387))",20
"MULTILINESTRING ((-73.97474815229286 40.74517431269186, -73.97302670401668 40.7444500412092))",29
"MULTILINESTRING ((-73.9432083395643 40.607392165724164, -73.94276896257573 40.60507244683987))",2
"MULTILINESTRING ((-74.03203646331005 40.6354752371198, -74.0323165198636 40.63479116049515))",22
"MULTILINESTRING ((-73.97208574769395 40.645862324545774, -73.9719467951965 40.64516421854578))",4
"MULTILINESTRING ((-73.95947699184597 40.73114151238521, -73.95959241715202 40.7318516578166))",13
"MULTILINESTRING ((-74.15651594032887 40.6313679490929, -74.15657041826438 40.630294571368346))",7
"MULTILINESTRING ((-73.91694214122596 40.67160732678685, -73.91519110206563 40.671511287987954))",29
"MULTILINESTRING ((-73.95713186510737 40.688463132844, -73.95497568111821 40.68871119365372))",15
"MULTILINESTRING ((-73.88565994464 40.842710410040645, -73.88545459159867 40.84376639534101))",7
"MULTILINESTRING ((-73.91819736078648 40.85308403725271, -73.91799833933841 40.85328191484664))",4
"MULTILINESTRING ((-73.95234095728988 40.78393705761565, -73.95178036768843 40.78370071076322, -73.951692122556 40.78366350580774, -73.95151813023796 40.783590148300426, -73.95130635371765 40.78350086017021, -73.95073913807907 40.783261710274324))",27
"MULTILINESTRING ((-73.90351390564214 40.86091750964822, -73.90436650195399 40.861218550591744))",24
"MULTILINESTRING ((-73.95774476570998 40.63289746870175, -73.95729933198717 40.630512098626966))",11
"MULTILINESTRING ((-73.9703653688508 40.6958124082798, -73.96983118539578 40.69313424347152))",9
"MULTILINESTRING ((-73.89457045243812 40.63448627066207, -73.8942970264027 40.63424300539653, -73.89394810473709 40.63393258099803))",8
"MULTILINESTRING ((-73.88611054815706 40.834805345524686, -73.88525225261783 40.83451252736406))",6
"MULTILINESTRING ((-73.91538539490139 40.83541207772641, -73.91502573108782 40.83526684310181))",3
"MULTILINESTRING ((-73.79017185051204 40.58868078803039, -73.79038252623526 40.590807476463226))",7
"MULTILINESTRING ((-73.99632720086323 40.71759616433189, -73.99710823603286 40.717869617394335))",19
"MULTILINESTRING ((-73.90903331935824 40.88548330988171, -73.90998340100806 40.885662376052004))",5
"MULTILINESTRING ((-73.93366851123723 40.637157614032745, -73.93322580858441 40.63718567029587, -73.93273434172751 40.637216811699766))",6
"MULTILINESTRING ((-73.94293567172068 40.721859169632694, -73.94200357816912 40.72194668393511))",2
"MULTILINESTRING ((-73.98850456434616 40.60632944449633, -73.98702465189098 40.60603057463916))",3
"MULTILINESTRING ((-73.95132191219713 40.81356737719856, -73.9530751071911 40.81429928077623))",14
"MULTILINESTRING ((-74.15184989214386 40.53304468224065, -74.15254061043619 40.53267441470882))",9
"MULTILINESTRING ((-73.91180710069435 40.70343495202662, -73.91065508629663 40.70456391806378))",13
"MULTILINESTRING ((-73.9570096729146 40.777545339338836, -73.95540729761608 40.7768684798968))",12
"MULTILINESTRING ((-74.08925767834907 40.572006256854515, -74.08948533871315 40.57173961459035, -74.08946037717651 40.57168029837449))",3
"MULTILINESTRING ((-73.91315074797798 40.846577004161254, -73.91226557404319 40.84621093260782))",4
"MULTILINESTRING ((-73.91825727323462 40.802933160316655, -73.91762144881915 40.80264485396058))",2
